user,date,text,location,coordinates
laxradar,Thu Nov 18 06:51:32 +0000 2021,"United Airlines flight #UAL2620 spotted at 1,025 feet! https://t.co/RwM0hjl2XZ","Los Angeles, CA",
RenewableSearch,Thu Nov 18 06:49:37 +0000 2021,"UK-Led COP Aviation Declaration Too Weak to Clean Up Flying: "" data-image-caption="" United Airlines launches big ne… https://t.co/85cio58o1s","Hartford, CT",
centralspotter,Thu Nov 18 06:48:23 +0000 2021,"👀✈️🔊
N665UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#UAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/XUQxZy7mzg","Scotland, United Kingdom",
laxradar,Thu Nov 18 06:46:13 +0000 2021,"United Airlines flight #UAL1885 spotted at 27,000 feet! https://t.co/bbROPTo05D","Los Angeles, CA",
laxradar,Thu Nov 18 06:45:57 +0000 2021,"United Airlines flight #UAL1813 spotted at 16,750 feet! https://t.co/XUMVsA231e","Los Angeles, CA",
EricksonToni,Thu Nov 18 06:40:52 +0000 2021,"I want to thank United Airlines for getting us on the ground safely.  In addition, their customer service was excel… https://t.co/K0zM0HqQ9l","Mason City, IA",
centralspotter,Thu Nov 18 06:40:44 +0000 2021,"👀✈️🔊
N718AN 
#AAL50 
#American Airlines 
#United States
#Boeing 777 323ER 
#AAL
From: #DFW Dallas Fort Worth, Dalla… https://t.co/qW7UzHMXxS","Scotland, United Kingdom",
laxradar,Thu Nov 18 06:39:55 +0000 2021,United Airlines flight #UAL1597 spotted at 450 feet! https://t.co/yzkaBW5dqo,"Los Angeles, CA",
centralspotter,Thu Nov 18 06:39:45 +0000 2021,"👀✈️🔊
N28912 
#UAL953 
#United Airlines 
#United States
#Boeing 787 8 
#UAL
From: #ORD Chicago O'Hare, United States… https://t.co/8yzWH40zga","Scotland, United Kingdom",
centralspotter,Thu Nov 18 06:34:08 +0000 2021,"👀✈️🔊
N26952 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#UAL
From: #Unknown
To: #Unknown
Alt 40000ft
 #A2A38E  
Seen 37 Times","Scotland, United Kingdom",
centralspotter,Thu Nov 18 06:33:39 +0000 2021,"👀✈️🔊
N771AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#AAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/24Qro4WCMu","Scotland, United Kingdom",
ORDInflight,Thu Nov 18 06:30:03 +0000 2021,Check out United Airlines's video! #TikTok https://t.co/sWGEVr7ZVY,,
kjdecesare,Thu Nov 18 06:29:53 +0000 2021,RT @jcgreenx: Not only is that McCabe’s first goal as a Hawk but he wins a $100 gift certificate from United Airlines.,"Chicago, IL",
skeptical_doc,Thu Nov 18 06:21:31 +0000 2021,@ArthurCaplan Many fans are conservatives and probably oppose vaccine mandates. I presume the NFL is afraid of this… https://t.co/vHKvl2aD9N,PNW,
centralspotter,Thu Nov 18 06:18:54 +0000 2021,"👀✈️🔊
N731AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#AAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/4aB2o4nItu","Scotland, United Kingdom",
OverPutney,Thu Nov 18 06:12:38 +0000 2021,"#UAL918 N671UA Boeing 767 322ER/W United Airlines: 0.4 mi away @ 2575 ft and 50.6° frm hrzn, heading W @ 217.9mi/h… https://t.co/r2Ikw2CFVX","Putney, London",
cowboybebop8991,Thu Nov 18 06:08:08 +0000 2021,"@ChanelPreston @AeromexicoUSA 🎵 Aeromexico is just shit JetBlue 
your just shit JetBlue  🎵

Seriously for company t… https://t.co/9JbiK8cIbH","Kyoto-fu, Japan",
OverPutney,Thu Nov 18 06:07:44 +0000 2021,"#UAL950 N91007 Boeing 787 10 United Airlines: 2.4 mi away @ 36175 ft and 70.6° frm hrzn, heading E @ 656.8mi/h 06:0… https://t.co/JXn3ADzPdX","Putney, London",
laxradar,Thu Nov 18 06:05:31 +0000 2021,"United Airlines flight #UAL2016 spotted at 22,225 feet! https://t.co/szHZznmCAz","Los Angeles, CA",
AboveBracknell,Thu Nov 18 06:05:24 +0000 2021,"🇺🇸 N91007 #UNITED #UAL950 IAD-BRU: 3.2mi away heading E, travelling 560mph @ 37000ft [United Airlines - #BOEING 787… https://t.co/iykFhDenBz",Bracknell,
laxradar,Thu Nov 18 06:00:42 +0000 2021,"United Airlines flight #UAL2575 spotted at 26,900 feet! https://t.co/J2KSKB1u62","Los Angeles, CA",
Darknes03571665,Thu Nov 18 05:59:20 +0000 2021,"RT @CNN: United Airlines is once again serving hard liquor on its flights, a service it stopped early in the pandemic. https://t.co/VOWlimZ…",,
Darknes03571665,Thu Nov 18 05:57:38 +0000 2021,"RT @CNN: United Airlines is once again serving hard liquor on its flights, a service it stopped early in the pandemic. https://t.co/x861cas…",,
R_Zegarra,Thu Nov 18 05:55:17 +0000 2021,RT @LCarterLong: The recent death of #DisabilityRights activist #EngraciaFigueroa after her #wheelchair was destroyed by @united airlines r…,"Lima, Peru",
laxradar,Thu Nov 18 05:50:26 +0000 2021,"United Airlines flight #UAL2192 spotted at 13,875 feet! https://t.co/8tHTStjFEy","Los Angeles, CA",
laxradar,Thu Nov 18 05:49:54 +0000 2021,"United Airlines flight #UAL2154 spotted at 21,500 feet! https://t.co/AJ2Pd5fwLk","Los Angeles, CA",
laxradar,Thu Nov 18 05:48:38 +0000 2021,"United Airlines flight #UAL2649 spotted at 31,200 feet! https://t.co/6IqE0boXUa","Los Angeles, CA",
mySA,Thu Nov 18 05:44:38 +0000 2021,"Last week, the FAA announced fines against 10 violent airline passengers totaling $225,287.
https://t.co/WJxr8QE1Zc","San Antonio, Texas",
thephillyvoice,Thu Nov 18 05:41:19 +0000 2021,United Airlines to allow liquor in economy on domestic flights for first time in over a year https://t.co/r5A4oKYJBK,Philadelphia,
jcgreenx,Thu Nov 18 05:41:04 +0000 2021,Not only is that McCabe’s first goal as a Hawk but he wins a $100 gift certificate from United Airlines.,"Oak Park, IL",
lufthansa,Thu Nov 18 05:40:57 +0000 2021,@JyotiKo60152170 @Lufthansa_USA @UnitedAirways I am sorry to hear that! As the ticket was issued by United Airlines… https://t.co/29FEvPKHBe,Imprint:,
laxradar,Thu Nov 18 05:29:30 +0000 2021,United Airlines flight #UAL1882 spotted at 450 feet! https://t.co/mbzSDJghWZ,"Los Angeles, CA",
GeorgeRowell12,Thu Nov 18 05:27:51 +0000 2021,"RT @CNBC: Passenger airlines are a crucial industry in the global economy, but the sector is also extremely volatile. Why do airlines strug…",7900,
laxradar,Thu Nov 18 05:24:47 +0000 2021,"United Airlines flight #UAL574 spotted at 8,350 feet! https://t.co/JXXWMoT15X","Los Angeles, CA",
laxradar,Thu Nov 18 05:23:38 +0000 2021,"United Airlines flight #UAL1143 spotted at 16,600 feet! https://t.co/GZ4borMvFZ","Los Angeles, CA",
goodbadugly_ap,Thu Nov 18 05:21:20 +0000 2021,"https://t.co/9lFQyCY6CE
So the fellas I know who are working 131 have told me it will be ferried to the hangar afte… https://t.co/s79oHeHDmL",United States,
CaoCamilo,Thu Nov 18 05:20:16 +0000 2021,RT @ClassicsPlanes: A United airlines B727 seen here in this photo at Birmingham UK in 1993📷- Rob Hodgkins https://t.co/6jdX3Qlzg7,"Ourense, España",
centralspotter,Thu Nov 18 05:20:11 +0000 2021,"👀✈️🔊
N38950 
#UAL70 
#United Airlines 
#United States
#Boeing 787 9 
#UAL
From: #EWR Newark Liberty, United States… https://t.co/AKD1eaTDp3","Scotland, United Kingdom",
EstrelaDANoite8,Thu Nov 18 05:14:56 +0000 2021,"RT @vonderleyen: 🇪🇪 PM @kajakallas and I just discussed efforts to stop the hybrid attack. 

The @EU_Commission plays a key role in the cri…",Pérola do Atlântico Madeira600,
BloggingGenera,Thu Nov 18 05:14:28 +0000 2021,"RT @JTAH_1990: @BloggingGenera BLOG 

FLYING HIGH...

https://t.co/AFZ1LFDKcJ  

https://t.co/iMATKupizY  

https://t.co/y2wHqnHmeC  

http…",,
Aubrie_Lee,Thu Nov 18 05:14:24 +0000 2021,"@pictoline 7. This case is not isolated: Every day, airlines damage at least 29 wheelchairs, just in the United Sta… https://t.co/dDDWctJ8M8",,
laxradar,Thu Nov 18 05:12:07 +0000 2021,"United Airlines flight #UAL714 spotted at 13,425 feet! https://t.co/aOLaiT1qX9","Los Angeles, CA",
lucaswill7895,Thu Nov 18 05:07:21 +0000 2021,American Airlines is an airline based in the United States We offer the most affordable airline tickets for all of… https://t.co/BDq908y7Gr,,
centralspotter,Thu Nov 18 05:06:29 +0000 2021,"👀✈️🔊
N38950 
#UAL70 
#United Airlines 
#United States
#Boeing 787 9 
#UAL
From: #EWR Newark Liberty, United States… https://t.co/7px3zJ6tQo","Scotland, United Kingdom",
centralspotter,Thu Nov 18 05:06:27 +0000 2021,"👀✈️🔊
N719AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#AAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/r6urQIPISV","Scotland, United Kingdom",
centralspotter,Thu Nov 18 05:05:56 +0000 2021,"👀✈️🔊
N26909 
#Unknown 
#United Airlines 
#United States
#Boeing 787 8 
#UAL
From: #Unknown
To: #Unknown
Alt 40000ft
 #A2A2E6  
Seen 53 Times","Scotland, United Kingdom",
centralspotter,Thu Nov 18 05:03:26 +0000 2021,"👀✈️🔊
N753AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#AAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/fArpsPwp6N","Scotland, United Kingdom",
centralspotter,Thu Nov 18 05:01:54 +0000 2021,"👀✈️🔊
N38950 
#UAL70 
#United Airlines 
#United States
#Boeing 787 9 
#UAL
From: #EWR Newark Liberty, United States… https://t.co/gcZPeaimMH","Scotland, United Kingdom",
centralspotter,Thu Nov 18 05:00:54 +0000 2021,"👀✈️🔊
PH-AKF 
#KLM268 
#KLM Royal Dutch Airlines 
#Netherlands
#Airbus A330 303 
#KLM
From: #IAD Washington Dulles,… https://t.co/qoAVPcfnyU","Scotland, United Kingdom",
centralspotter,Thu Nov 18 04:58:19 +0000 2021,"👀✈️🔊
N672UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#UAL
From: #Unknown
To: #Unknown
Alt 3… https://t.co/KAAKcezZJP","Scotland, United Kingdom",
AbFabSkyLife,Thu Nov 18 04:58:04 +0000 2021,"RT @AusterityAirli1: United Airlines Boeing 737-222 N9014U and stable mates lined up at a wet New York - La Guardia in May 1971.
© See phot…",Dallas Now. Alaska/Hawai'i Terroir.,
centralspotter,Thu Nov 18 04:57:49 +0000 2021,"👀✈️🔊
N26909 
#Unknown 
#United Airlines 
#United States
#Boeing 787 8 
#UAL
From: #Unknown
To: #Unknown
Alt 41625ft
 #A2A2E6  
Seen 52 Times","Scotland, United Kingdom",
