user,date,text,location,coordinates
above_monroe,Sun Aug 22 03:05:59 +0000 2021,"🇺🇸 UNITED #UAL352: 3.9mi away [60° elevation] @ 35000ft, heading ENE @ 503mph [United Airlines - #BOEING 737-724]… https://t.co/o7jpM6BqHF","New Jersey, USA",
nao_na,Sun Aug 22 03:04:55 +0000 2021,"RT @AeroimagesChris: #737MAX10 test frame #2 on the flight line at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t.co/du1xR…",空港周辺♪,
BJTsunami,Sun Aug 22 03:04:52 +0000 2021,"RT @NHLBruins: To mark the 20th anniversary of 9-11, retired United Airlines flight attendant Paul Veneto is pushing an airline beverage ca…","East Douglas, MA",
laxradar,Sun Aug 22 02:58:02 +0000 2021,"United Airlines flight #UAL1231 spotted at 11,350 feet! https://t.co/kMGEtDGnOM","Los Angeles, CA",
laxradar,Sun Aug 22 02:54:04 +0000 2021,"United Airlines flight #UAL2159 spotted at 2,750 feet! https://t.co/eh3GJtsmYP","Los Angeles, CA",
SirDreDeux,Sun Aug 22 02:54:01 +0000 2021,RT @suzzsTravels: Here’s #United Airlines Travel Waiver for those impacted by #Henri located under “Waiver: Tropical Storm Henri” here: htt…,IE 🚘 Vegas,
laxradar,Sun Aug 22 02:52:09 +0000 2021,"United Airlines flight #UAL1494 spotted at 12,325 feet! https://t.co/jLGjQyuvad","Los Angeles, CA",
brandonsblog,Sun Aug 22 02:50:02 +0000 2021,"RT @AeroimagesChris: #737MAX10 test frame #2 on the flight line at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t.co/du1xR…","Seattle, WA",
GarthmylR,Sun Aug 22 02:49:29 +0000 2021,"#UAL904 N45905 Boeing 787 8 United Airlines: 26.8 km away @ 40000 ft and 24.4° from horizon, heading E @ 1032.3kp/h… https://t.co/mjlFVFYqvp",,
fastweetdioso,Sun Aug 22 02:47:42 +0000 2021,"RT @AeroimagesChris: #737MAX10 test frame #2 on the flight line at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t.co/du1xR…",,
suzzsTravels,Sun Aug 22 02:46:20 +0000 2021,Here’s #United Airlines Travel Waiver for those impacted by #Henri located under “Waiver: Tropical Storm Henri” her… https://t.co/a8rqmhoYF7,"Los Angeles, CA",
laxradar,Sun Aug 22 02:45:55 +0000 2021,"United Airlines flight #UAL2159 spotted at 12,050 feet! https://t.co/eh3GJtsmYP","Los Angeles, CA",
Nouveau_Camelot,Sun Aug 22 02:44:25 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…","Arizona, USA",
iLeonTR,Sun Aug 22 02:44:15 +0000 2021,"RT @AeroimagesChris: #737MAX10 test frame #2 on the flight line at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t.co/du1xR…",Cayman Islands,
LukeatUnited,Sun Aug 22 02:43:05 +0000 2021,United Airlines Is Now Using The Tops Of Baggage Trucks To Advertise To Customers - View from the Wing https://t.co/czib3TEyxc,"Denver, CO",
laxradar,Sun Aug 22 02:42:31 +0000 2021,"United Airlines flight #UAL2159 spotted at 17,450 feet! https://t.co/eh3GJtsmYP","Los Angeles, CA",
AeroimagesChris,Sun Aug 22 02:36:48 +0000 2021,"#737MAX10 test frame #2 on the flight line at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t.co/du1xRm7hOt","Renton, WA",
MightyTravels,Sun Aug 22 02:35:47 +0000 2021,US$180 - Cheap flights to Kahului from Los Angeles (United Airlines) https://t.co/StSxoRH3Gk,,
laxradar,Sun Aug 22 02:34:05 +0000 2021,"United Airlines flight #UAL1170 spotted at 13,675 feet! https://t.co/U8C6z5SDyy","Los Angeles, CA",
Heyitsme88881,Sun Aug 22 02:32:55 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
ingathebigmouth,Sun Aug 22 02:29:59 +0000 2021,"RT @NHLBruins: To mark the 20th anniversary of 9-11, retired United Airlines flight attendant Paul Veneto is pushing an airline beverage ca…",,
akuma_river,Sun Aug 22 02:29:35 +0000 2021,"RT @Osinttechnical: - Northern Air Cargo
- United Air Lines

National segment – Domestic section
- Allegiant Air
- Everts Air Cargo
- South…",Gulf Coast - Texas,
akuma_river,Sun Aug 22 02:29:31 +0000 2021,"RT @Osinttechnical: - Delta Air Lines
- Federal Express Airlines
- Hawaiian Airlines
- Kalitta Air Cargo
- National Airlines
- Omni Air Int…",Gulf Coast - Texas,
laxradar,Sun Aug 22 02:28:39 +0000 2021,United Airlines flight #UAL2061 spotted at 625 feet! https://t.co/si0yfsdldh,"Los Angeles, CA",
laxradar,Sun Aug 22 02:27:05 +0000 2021,"United Airlines flight #UAL1831 spotted at 2,700 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
bisouuuxbebe,Sun Aug 22 02:24:10 +0000 2021,United Airlines 😡😡😡😡,USA,
AegisFS,Sun Aug 22 02:22:25 +0000 2021,"#disasterous 
Knights of Malta (US) Sovereign State  can help. We have aircraft to assist airlifts. Get United Stat… https://t.co/jewxM8UyUX",South Florida,
laxradar,Sun Aug 22 02:21:51 +0000 2021,"United Airlines flight #UAL481 spotted at 3,550 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
laxradar,Sun Aug 22 02:19:15 +0000 2021,United Airlines flight #UAL592 spotted at 525 feet! https://t.co/CVl2FtcTFO,"Los Angeles, CA",
laxradar,Sun Aug 22 02:16:37 +0000 2021,"United Airlines flight #UAL1831 spotted at 13,150 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
laxradar,Sun Aug 22 02:13:21 +0000 2021,"United Airlines flight #UAL481 spotted at 10,450 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
DrDave_99,Sun Aug 22 02:12:32 +0000 2021,RT @TaraCopp: As 1st reported Fri. night via @MarcusReports   Commercial airlines are an option to get everyone to safety.  Pentagon Tells…,"Virginia, near DC",
Disinfector,Sun Aug 22 02:11:52 +0000 2021,"RT @JayFreedomTO: Pilots seek restraining order against United Airlines’ ‘unlawful, life-threatening, vaccine-mandate’  - LifeSite https://…",USA,
4849F8,Sun Aug 22 02:09:40 +0000 2021,RT @WrathOfKhan2016: Let’s start a list of businesses that are requiring their employees to be vaccinated.  These are hero companies that g…,U.S.A.,
laxradar,Sun Aug 22 02:09:36 +0000 2021,"United Airlines flight #UAL1831 spotted at 18,950 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
jmac3300,Sun Aug 22 02:09:35 +0000 2021,"RT @NHLBruins: To mark the 20th anniversary of 9-11, retired United Airlines flight attendant Paul Veneto is pushing an airline beverage ca…",New Vermonticut,
laxradar,Sun Aug 22 02:09:19 +0000 2021,"United Airlines flight #UAL1272 spotted at 35,925 feet! https://t.co/uqitxcawWo","Los Angeles, CA",
FayeSto00103109,Sun Aug 22 02:08:29 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
laxradar,Sun Aug 22 02:07:06 +0000 2021,"United Airlines flight #UAL592 spotted at 15,575 feet! https://t.co/CVl2FtcTFO","Los Angeles, CA",
laxradar,Sun Aug 22 02:06:34 +0000 2021,"United Airlines flight #UAL1272 spotted at 35,975 feet! https://t.co/uqitxcawWo","Los Angeles, CA",
laxradar,Sun Aug 22 02:03:50 +0000 2021,"United Airlines flight #UAL1137 spotted at 3,350 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",
rolnroz,Sun Aug 22 02:02:20 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…","Las Vegas, NV",
laxradar,Sun Aug 22 02:01:43 +0000 2021,"United Airlines flight #UAL1761 spotted at 16,925 feet! https://t.co/qJeztM2Q4y","Los Angeles, CA",
laxradar,Sun Aug 22 02:00:40 +0000 2021,"United Airlines flight #UAL1272 spotted at 35,950 feet! https://t.co/uqitxcawWo","Los Angeles, CA",
SFBusinessTimes,Sun Aug 22 02:00:08 +0000 2021,"United said ""nearly 3.3 million vaccination records, test results and destination entry forms have been submitted t… https://t.co/QzHLdPPlS9",San Francisco,
above_monroe,Sun Aug 22 01:56:54 +0000 2021,"🇺🇸 UNITED #UAL688: 1.7mi away [23° elevation] @ 3800ft, heading NE @ 209mph [United Airlines - #BOEING 757-224ET]… https://t.co/gVMcTw56av","New Jersey, USA",
JayFreedomTO,Sun Aug 22 01:56:09 +0000 2021,Pilots assert in their lawsuit that United Airlines’ vaccine mandate places them at a significant risk of harm with… https://t.co/R6hnEgL5aL,"Toronto, Ontario",
JayFreedomTO,Sun Aug 22 01:54:42 +0000 2021,"Pilots seek restraining order against United Airlines’ ‘unlawful, life-threatening, vaccine-mandate’  - LifeSite https://t.co/bIXeYvwvWJ","Toronto, Ontario",
rosagillial,Sun Aug 22 01:54:17 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
yoongisqrd,Sun Aug 22 01:52:16 +0000 2021,@namthighworship we're already at the united airlines gate,she/they ,
jmassociates,Sun Aug 22 01:51:39 +0000 2021,"United Airlines to Force all 67,000 Employees to get Jab or be Fired https://t.co/NGzR6q5Mdn",Mississippi,
almaguer_nunez,Sun Aug 22 01:51:34 +0000 2021,"RT @AusterityAirli1: United Airlines - Douglas DC 7 on a rainy night at Chicago Midway Airport in 1960.
© Laird Scott via Flickr. https://t…",Punto Geométrico Conocido,
MightyTravels,Sun Aug 22 01:50:47 +0000 2021,US$205 - Cheap flights to Baltimore from Los Angeles (United Airlines) https://t.co/08Zh1KkauB,,
MightyTravels,Sun Aug 22 01:47:50 +0000 2021,US$116 - Cheap flights to New Orleans from Denver (United Airlines) https://t.co/zi7zVL6J4f,,
ChrissyFierce,Sun Aug 22 01:47:16 +0000 2021,@Sentarier JetBlue Airways &amp; United already cancelled several 100 flights in/out of airports in the NE in advance.… https://t.co/eglXoy6AAw,,
Mad_Houri,Sun Aug 22 01:44:50 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
Molson691,Sun Aug 22 01:44:10 +0000 2021,"RT @truenorthpoint: @leesarhoden They can staff those commercial airlines with military. After all, they aren’t needed in Afghanistan any m…",Canada,
whitedovecrafts,Sun Aug 22 01:43:44 +0000 2021,"Denver to Seattle or Vice Versa $117 RT Nonstop Airfares on Delta, United &amp;amp; Alaska Airlines (Flexible Ticket Tr… https://t.co/LdTZi5Cm1a","Fresno, Ca.",
JoanDroversRun,Sun Aug 22 01:41:52 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
charlesazorn,Sun Aug 22 01:39:48 +0000 2021,Pentagon Tells Airlines: Be Ready To Fly Afghan Evacuees to United States  https://t.co/bOwIFA5Gza via @DefenseOne,NYC,
MightyTravels,Sun Aug 22 01:38:50 +0000 2021,US$268 - Cheap flights to Reno from Fort Myers (United Airlines) https://t.co/mguAZ2iaqy,,
K10orourkeKate,Sun Aug 22 01:37:47 +0000 2021,"RT @Telegraph: ""We knew that if we were successful this would be a suicide mission and that we would not be coming home,"" she told @Telegra…","Manchester, England",
byetwit,Sun Aug 22 01:37:12 +0000 2021,"RT @AH_Khan21: @byetwit BTW the Pitkin Airport in Aspen has only seasonal flights to LA.
Only two airlines operate in the Airport: American…",,
