user,date,text,location,coordinates
laxradar,Sat Dec 10 21:23:33 +0000 2022,"United Airlines flight #UAL589 spotted at 20,500 feet! https://t.co/sTraRa3vgH","Los Angeles, CA",
laxradar,Sat Dec 10 21:22:53 +0000 2022,United Airlines flight #UAL2614 spotted at 625 feet! https://t.co/OI7QRt7xsV,"Los Angeles, CA",
laxradar,Sat Dec 10 21:21:27 +0000 2022,United Airlines flight #UAL1727 spotted at 825 feet! https://t.co/rErVNaWh7X,"Los Angeles, CA",
laxradar,Sat Dec 10 21:20:07 +0000 2022,"United Airlines flight #UAL1055 spotted at 24,050 feet! https://t.co/opD5Sq4XkF","Los Angeles, CA",
laxradar,Sat Dec 10 21:13:20 +0000 2022,"United Airlines flight #UAL1271 spotted at 33,025 feet! https://t.co/cQRtiy4HYI","Los Angeles, CA",
laxradar,Sat Dec 10 21:13:04 +0000 2022,"United Airlines flight #UAL1657 spotted at 15,725 feet! https://t.co/oREMuIHxXA","Los Angeles, CA",
laxradar,Sat Dec 10 21:11:15 +0000 2022,United Airlines flight #UAL1635 spotted at 475 feet! https://t.co/KTR7901vv6,"Los Angeles, CA",
CaliGirl43221,Sat Dec 10 21:10:36 +0000 2022,@JoeBiden That would have been a blessing if United Airlines hadn’t gutted our pensions when they decided to go ban… https://t.co/YrDF9SFANn,,
PWillWallE1,Sat Dec 10 21:09:01 +0000 2022,"RT @justplanes: ✈️ Lovely takeoffs from SXM🏝
=================
🎥 https://t.co/IDonAiVIRq
=================
#avgeek #pilot #pilotlife #airli…","Houston, TX",
laxradar,Sat Dec 10 21:07:37 +0000 2022,"United Airlines flight #UAL2282 spotted at 24,700 feet! https://t.co/vpao48ofV3","Los Angeles, CA",
laxradar,Sat Dec 10 21:00:20 +0000 2022,"United Airlines flight #UAL515 spotted at 7,850 feet! https://t.co/a0k0sB05On","Los Angeles, CA",
laxradar,Sat Dec 10 20:58:24 +0000 2022,"United Airlines flight #UAL1246 spotted at 10,200 feet! https://t.co/R8NvqLPaBZ","Los Angeles, CA",
laxradar,Sat Dec 10 20:56:42 +0000 2022,"United Airlines flight #UAL2307 spotted at 36,000 feet! https://t.co/QT7Cz4pGWf","Los Angeles, CA",
laxradar,Sat Dec 10 20:55:18 +0000 2022,"United Airlines flight #UAL2468 spotted at 10,050 feet! https://t.co/snBAGJVBzi","Los Angeles, CA",
OverPutney,Sat Dec 10 20:53:38 +0000 2022,#UAL934 N668UA 767 322ER/W United Airlines EWR-LHR Newark Liberty International Airport to Heathrow Airport: 0.4 mi… https://t.co/gZeP6ITJY6,"Putney, London",
Cassiopeia_rjg,Sat Dec 10 20:53:32 +0000 2022,"@eosauria Yoooo I love that place
United airlines gang 🙌","Pleasant Hill, CA",
whats_above_SE1,Sat Dec 10 20:53:12 +0000 2022,"Flight: #UAL934
Reg: N668UA
Oper: United Airlines Inc
Route: EWR-LHR Newark Liberty International Airport to Heathr… https://t.co/k74HSujgUn","London, England",
laxradar,Sat Dec 10 20:53:03 +0000 2022,"United Airlines flight #UAL1069 spotted at 15,925 feet! https://t.co/tzMWUCHyER","Los Angeles, CA",
laxradar,Sat Dec 10 20:47:47 +0000 2022,"United Airlines flight #UAL1736 spotted at 38,000 feet! https://t.co/zvkKwbx3Ul","Los Angeles, CA",
laxradar,Sat Dec 10 20:46:08 +0000 2022,"United Airlines flight #UAL2669 spotted at 27,525 feet! https://t.co/gNrAYjOYcV","Los Angeles, CA",
laxradar,Sat Dec 10 20:45:36 +0000 2022,"United Airlines flight #UAL1758 spotted at 36,000 feet! https://t.co/YM3S615eMl","Los Angeles, CA",
laxradar,Sat Dec 10 20:44:55 +0000 2022,"United Airlines flight #UAL1585 spotted at 33,350 feet! https://t.co/pr1PiGJ46y","Los Angeles, CA",
philkendro,Sat Dec 10 20:37:34 +0000 2022,"I'm always pushing for American companies, but United Airlines is probably picking the wrong wide body aircraft.  B… https://t.co/y4FlcvgLAk","San Diego, CA",
1CanadaConsumer,Sat Dec 10 20:30:53 +0000 2022,"Can Airlines &amp; Airports please have some courtesy, discency and respect for passenger's checked in luggages 🧳? Then… https://t.co/jlZyrirGCu","Toronto, Ontario",
laxradar,Sat Dec 10 20:27:39 +0000 2022,"United Airlines flight #UAL1616 spotted at 32,325 feet! https://t.co/69EAxpmL8L","Los Angeles, CA",
laxradar,Sat Dec 10 20:24:50 +0000 2022,"United Airlines flight #UAL382 spotted at 7,200 feet! https://t.co/DwusKzU45y","Los Angeles, CA",
truplapng,Sat Dec 10 20:23:23 +0000 2022,Garter snake causes stir aboard United Airlines plane in New Jersey - New York Post https://t.co/zmiC42Rr5O ... and… https://t.co/duALkNkVUN,Papua New Guinea,
laxradar,Sat Dec 10 20:23:11 +0000 2022,"United Airlines flight #UAL2617 spotted at 2,025 feet! https://t.co/v2N4nvHspC","Los Angeles, CA",
laxradar,Sat Dec 10 20:22:32 +0000 2022,"United Airlines flight #UAL2414 spotted at 34,000 feet! https://t.co/i47jj8flx1","Los Angeles, CA",
laxradar,Sat Dec 10 20:18:19 +0000 2022,"United Airlines flight #UAL2763 spotted at 2,200 feet! https://t.co/fdkCAZRVRB","Los Angeles, CA",
Tmaster288,Sat Dec 10 20:16:39 +0000 2022,"RT @slflyhi: The most striking image I’ve ever seen in 22 years in the airline industry. Today United Airlines pilots, machinists and fligh…",???,
laxradar,Sat Dec 10 20:14:58 +0000 2022,"United Airlines flight #UAL2309 spotted at 19,400 feet! https://t.co/mA8PMybC5c","Los Angeles, CA",
laxradar,Sat Dec 10 20:14:42 +0000 2022,"United Airlines flight #UAL2061 spotted at 32,000 feet! https://t.co/si0yfsdldh","Los Angeles, CA",
cmdilapi,Sat Dec 10 20:12:01 +0000 2022,It will forever remain one of mankind's greatest mysteries why normie companies like GM and United Airlines have st… https://t.co/CjTwvazj2G,"Virginia, USA",
laxradar,Sat Dec 10 20:11:25 +0000 2022,United Airlines flight #UAL1396 spotted at 550 feet! https://t.co/uby91VfJBc,"Los Angeles, CA",
laxradar,Sat Dec 10 20:09:39 +0000 2022,"United Airlines flight #UAL520 spotted at 27,875 feet! https://t.co/iaAlqyFa35","Los Angeles, CA",
mentat_andyc,Sat Dec 10 20:09:17 +0000 2022,@IamHappyToast Remindsa me of United Airlines 1974 logo but that's 2 lines in U shape not 4 lines in S shape.... 😳😅 https://t.co/Uqaz5zhttW,,
deValentijn,Sat Dec 10 20:01:06 +0000 2022,"RT @slflyhi: The most striking image I’ve ever seen in 22 years in the airline industry. Today United Airlines pilots, machinists and fligh…",Amsterdam,
jordannn_88,Sat Dec 10 19:51:57 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,,
SiddharthDuran1,Sat Dec 10 19:51:40 +0000 2022,1. Terrible communication : My flight New Delhi to Chicago ORD is delayed from 2.20 am on Dec 11 to 12 noon. We did… https://t.co/RdFomsiL45,"Toronto, Ontario",
schoi21,Sat Dec 10 19:48:25 +0000 2022,"Why is the Dallas United Club built like this
1) everything is set in a place to block your line of sight
2) whatev… https://t.co/AHgrOkcaTd",,
_Joe90,Sat Dec 10 19:47:42 +0000 2022,@RadalWid @timminchin There's a United airlines logo on the piano...guessing it's US based from that...shame really though,,
GoNewsDaily1,Sat Dec 10 19:42:30 +0000 2022,Garter snake causes stir aboard United Airlines in New Jersey https://t.co/pX6mOPvhru,,
Freddy41655488,Sat Dec 10 19:35:49 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,United States of America,
QueenBorne9,Sat Dec 10 19:29:58 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,‎​¯\(o_o)/¯,
HumbertoZamoraR,Sat Dec 10 19:29:25 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,"La Paz, BCS",
KitsieAnn,Sat Dec 10 19:25:42 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,,
pelukyk,Sat Dec 10 19:23:54 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,🐾🐾,
centralspotter,Sat Dec 10 19:23:20 +0000 2022,"👀✈️🔊
N664UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines
#A8C4D8
Alt 34025ft… https://t.co/IT3pGKQfi0","Scotland, United Kingdom",
Jeune72,Sat Dec 10 19:22:47 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,"Augusta, GA",
Fashionking7771,Sat Dec 10 19:22:43 +0000 2022,RT @nypost: Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,,
Tappy82462765,Sat Dec 10 19:22:15 +0000 2022,"RT @justplanes: ✈️ Lovely takeoffs from SXM🏝
=================
🎥 https://t.co/IDonAiVIRq
=================
#avgeek #pilot #pilotlife #airli…",,
nypost,Sat Dec 10 19:21:45 +0000 2022,Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/8oTRdI5Lch https://t.co/QOtRrpAjmJ,"New York, NY",
adabagcompany,Sat Dec 10 19:20:46 +0000 2022,Garter snake causes stir aboard United Airlines plane in New Jersey https://t.co/T9ESHQiMlK,Brasil,
laxradar,Sat Dec 10 19:20:17 +0000 2022,"United Airlines flight #UAL319 spotted at 2,200 feet! https://t.co/Mw8tgAD2q3","Los Angeles, CA",
laxradar,Sat Dec 10 19:19:29 +0000 2022,"United Airlines flight #UAL1054 spotted at 34,000 feet! https://t.co/EZ0NuajWOE","Los Angeles, CA",
lightrainnbow,Sat Dec 10 19:18:12 +0000 2022,RT @TheInsiderPaper: NEW: Corporate America is starting to feel the chill of a looming recession as top execs from companies such as JPMorg…,,
laxradar,Sat Dec 10 19:16:02 +0000 2022,"United Airlines flight #UAL2495 spotted at 23,975 feet! https://t.co/wQpiGqkdLe","Los Angeles, CA",
DawnaMughalPhD,Sat Dec 10 19:14:24 +0000 2022,@Ellen_Friedman My house is 5 miles from our small airport. Fast to get there early a.m.😁 Security check is easy &amp;… https://t.co/zSYO6E77hK,"Pennsylvania, Keystone State",
laxradar,Sat Dec 10 19:13:27 +0000 2022,"United Airlines flight #UAL1980 spotted at 8,225 feet! https://t.co/Jr8LlcrKcZ","Los Angeles, CA",
londythedutchie,Sat Dec 10 19:12:44 +0000 2022,"RT @MenTourPilot: Why call this ""a history announcement""? Is it an aircraft order or something else? 🤔 👇
https://t.co/HOIpLzptFe",,
